13512006;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
15695001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24477001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25454100;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
22601001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
23917001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26069072;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26072653;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26226300;6 t,7 t,8 t,9 t,10 t,11 f,12 t,13 f,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 f;
25768983;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25732984;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24641001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
23802001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24235001;;5 f,6 f,7 f,8 t,9 t,10 t,11 t;
11821104;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26378001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26206001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25970001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26086001;;5 t,6 t,7 t,8 t,9 t,10 t,11 f;
26205001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26698001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25947001;6 t,7 t,8 t,9 t,10 t,11 f,12 t,13 f,14 f;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 f;
26203001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26104001;;5 t,6 t,7 t,8 t,9 t,10 t,11 f;
26230001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26210001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26104115;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25586001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26102001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26318009;;5 f,6 f,7 f,8 f,9 f,10 f,11 t;
26255001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26204001;6 t,7 f,8 t,9 t,10 t,11 t,12 f,13 t,14 t;5 t,6 t,7 t,8 f,9 t,10 t,11 t,12 t;
26202001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26210601;;5 t,6 t,7 t,8 t,9 t,10 f,11 t;
26011115;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26207001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
26056040;;5 t,6 t,7 t,8 t,9 f,10 t,11 t;
26058040;;5 t,6 t,7 t,8 t,9 t,10 f,11 t;
25965001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26705029;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26057040;;5 t,6 t,7 t,8 t,9 f,10 t,11 t;
26309600;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25964600;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26102115;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11822600;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 f,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
22564001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
14045001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24637001;;5 t,6 t,7 t,8 t,9 t,10 t,11 f;
11822002;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 f,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24687001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25310001;6 f,7 f,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 f,7 f,8 f,9 t,10 t,11 t,12 t;
12916001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11822200;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24191001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
14353001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
11822003;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25518001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
11853201;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 f,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
11821011;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25345001;6 f,7 f,8 f,9 f,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 f,8 f,9 f,10 f,11 t,12 t;
24861001;;5 t,6 t,7 t,8 t,9 f,10 t,11 t;
25055100;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25768100;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
22563600;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25773001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25719355;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24830001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24192001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
21456001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25565001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
16736001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24476001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25460001;;5 t,6 t,7 f,8 t,9 f,10 t,11 t;
23806001;;5 f,6 f,7 f,8 f,9 f,10 t,11 t;
24722001;;5 t,6 t,7 t,8 t,9 t,10 t,11 f;
14046001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24479001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11849001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23867001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24480100;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24834201;6 t,7 f,8 t,9 t,10 t,11 t,12 t,13 t,14 f;5 t,6 t,7 t,8 f,9 t,10 t,11 t,12 t;
12308001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23984001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25456001;;5 f,6 t,7 t,8 t,9 f,10 f,11 f;
25567001;6 f,7 f,8 f,9 f,10 t,11 t,12 t,13 t,14 t;5 f,6 f,7 f,8 f,9 f,10 f,11 t,12 t;
22210001;6 t,7 t,8 t,9 f,10 t,11 f,12 f,13 t,14 t;5 t,6 f,7 t,8 t,9 t,10 f,11 t,12 f;
14852001;;5 t,6 t,7 t,8 t,9 f,10 f,11 f;
20377001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24690001;6 f,7 f,8 f,9 f,10 t,11 t,12 t,13 t,14 t;5 f,6 f,7 f,8 f,9 f,10 f,11 t,12 t;
10458001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
10084001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11821002;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
14345001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24985001;;5 t,6 t,7 t,8 f,9 t,10 f,11 f;
23521211;6 f,7 f,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 f,7 f,8 f,9 t,10 t,11 t,12 t;
25720001;;5 f,6 f,7 f,8 f,9 f,10 t,11 t;
25566001;;5 t,6 t,7 t,8 f,9 f,10 f,11 f;
11822100;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24622211;;5 t,6 t,7 f,8 t,9 t,10 t,11 t;
11837002;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
22227001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
16734001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25215001;6 t,7 t,8 f,9 t,10 t,11 t,12 t,13 t,14 f;5 t,6 t,7 t,8 t,9 f,10 t,11 t,12 t;
11855001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23927001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25726029;;5 f,6 t,7 f,8 f,9 f,10 f,11 f;
25678201;;5 t,6 t,7 t,8 t,9 t,10 t,11 f;
24764600;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
11822203;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
22127100;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24515001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 f,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23756600;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
22781243;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25681001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25294001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
23862001;;5 t,6 t,7 t,8 t,9 f,10 t,11 t;
14649001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24369001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
22524001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11857001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
12309601;6 t,7 t,8 t,9 f,10 t,11 t,12 t,13 t,14 f;5 f,6 t,7 t,8 t,9 t,10 f,11 t,12 t;
24258001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24256001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
23921001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25436001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11849220;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25163001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
22133001;;5 t,6 t,7 f,8 f,9 f,10 t,11 t;
21084001;6 f,7 f,8 f,9 f,10 t,11 t,12 t,13 t,14 t;5 t,6 f,7 f,8 f,9 f,10 f,11 t,12 t;
11838201;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
16054001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25110033;;5 t,6 t,7 t,8 t,9 f,10 t,11 f;
26297001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
22209001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 f,6 f,7 t,8 t,9 t,10 t,11 t,12 t;
21856001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25722001;;5 t,6 f,7 f,8 f,9 f,10 t,11 f;
11849201;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 f,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23866001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24282207;6 t,7 t,8 f,9 t,10 t,11 t,12 f,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 f,10 t,11 t,12 t;
25801100;;5 f,6 f,7 t,8 f,9 t,10 t,11 t;
24168001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
13661601;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
26241057;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
22701001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24822001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24330600;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11822207;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23521001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 f,7 t,8 t,9 t,10 t,11 t,12 t;
26228100;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
14046601;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
11857600;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25454001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25447001;6 t,7 t,8 t,9 t,10 t,11 t,12 f,13 f,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23985600;6 f,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 f,8 t,9 t,10 t,11 t,12 t;
25102100;;5 t,6 t,7 f,8 t,9 f,10 t,11 t;
25735203;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
20769211;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
16607001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25685001;6 f,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 f,8 t,9 t,10 t,11 t,12 t;
24196606;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25237600;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23889001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11838001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
14638003;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
23928001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25009001;6 t,7 t,8 t,9 t,10 f,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 f,12 t;
16194001;;5 t,6 f,7 t,8 t,9 t,10 t,11 t;
25517001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
22853001;6 f,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 f,8 t,9 t,10 t,11 t,12 t;
23931001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25814001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
14357100;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25747601;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
11821500;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24846001;6 t,7 t,8 t,9 t,10 t,11 f,12 t,13 f,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 f;
12877001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 f,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25719001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
23523001;6 f,7 f,8 f,9 t,10 t,11 t,12 t,13 t,14 t;5 f,6 f,7 f,8 f,9 f,10 t,11 t,12 t;
25755977;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25234001;;5 f,6 f,7 f,8 f,9 f,10 f,11 t;
26319009;6 f,7 f,8 f,9 f,10 f,11 f,12 f,13 f,14 t;5 f,6 f,7 f,8 f,9 f,10 f,11 f,12 f;
11838600;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t,15 t,16 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
23858001;;5 f,6 f,7 t,8 f,9 f,10 t,11 f;
23804211;;5 t,6 f,7 f,8 f,9 f,10 f,11 t;
25278001;;5 t,6 t,7 t,8 f,9 f,10 f,11 f;
24163001;;5 t,6 t,7 t,8 f,9 f,10 t,11 t;
25600001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
24161001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
11820008;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25924001;6 f,7 f,8 f,9 t,10 f,11 f,12 t,13 f,14 f;5 f,6 f,7 f,8 f,9 f,10 t,11 f,12 f;
25736100;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
25277001;;5 t,6 t,7 t,8 t,9 f,10 f,11 f;
24503001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
24993001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
16701001;;5 t,6 t,7 t,8 t,9 f,10 t,11 t;
23863001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25703001;6 t,7 t,8 f,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 f,10 t,11 t,12 t;
25233600;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25574001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 f,7 t,8 t,9 t,10 t,11 t,12 t;
24614700;6 t,7 t,8 f,9 t,10 t,11 t,12 t,13 t,14 f;5 t,6 t,7 t,8 t,9 f,10 t,11 t,12 t;
12761001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
25752001;6 t,7 t,8 t,9 t,10 t,11 t,12 t,13 f,14 f;5 t,6 t,7 t,8 t,9 t,10 t,11 t,12 t;
21859001;6 t,7 t,8 f,9 t,10 t,11 t,12 t,13 t,14 t;5 t,6 t,7 t,8 t,9 f,10 t,11 t,12 t;
25450001;;5 t,6 t,7 t,8 t,9 t,10 t,11 t;
15696001;6 f,7 f,8 f,9 f,10 f,11 t,12 t,13 t,14 t;5 f,6 f,7 f,8 f,9 f,10 f,11 f,12 t;
